q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,social_sciences_proba,public_service_law_and_policy_proba,math_sciences_and_engineering_proba
1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,"Math, Sciences, and Engineering",185,0.23636363636363636,0.16363636363636364,0.16363636363636364,0.34545454545454546
0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,Social Sciences,186,0.06818181818181818,0.22727272727272727,0.18181818181818182,0.4090909090909091
0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,Business and Communication,187,0.2962962962962963,0.48148148148148145,0.1111111111111111,0.07407407407407407
1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,"Math, Sciences, and Engineering",188,0.23636363636363636,0.09090909090909091,0.14545454545454545,0.45454545454545453
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,"Math, Sciences, and Engineering",189,0.17647058823529413,0.14705882352941177,0.20588235294117646,0.47058823529411764
0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,Social Sciences,190,0.14583333333333334,0.1875,0.1875,0.375
1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,Social Sciences,191,0.2777777777777778,0.25,0.1111111111111111,0.25
0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,Creative Arts,192,0.16,0.18,0.08,0.5
1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,"Math, Sciences, and Engineering",193,0.23404255319148937,0.02127659574468085,0.2978723404255319,0.425531914893617
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"Math, Sciences, and Engineering",194,0.28125,,0.09375,0.59375
1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,Social Sciences,195,0.1694915254237288,0.1694915254237288,0.23728813559322035,0.3389830508474576
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",196,0.09523809523809523,,0.19047619047619047,0.5238095238095238
1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,Business and Communication,197,0.3,0.08333333333333333,0.21666666666666667,0.31666666666666665
0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,Social Sciences,198,0.2857142857142857,0.11428571428571428,0.11428571428571428,0.4857142857142857
1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",199,0.32142857142857145,,0.10714285714285714,0.42857142857142855
1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,Creative Arts,200,0.34210526315789475,0.10526315789473684,0.21052631578947367,0.3157894736842105
1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,"Math, Sciences, and Engineering",201,0.24193548387096775,0.20967741935483872,0.1774193548387097,0.3064516129032258
0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,"Math, Sciences, and Engineering",202,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.4473684210526316
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,"Public Service, Law, and Policy",203,0.20833333333333334,0.041666666666666664,0.3333333333333333,0.4166666666666667
0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,"Public Service, Law, and Policy",204,0.15555555555555556,0.08888888888888889,0.26666666666666666,0.4
0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,"Public Service, Law, and Policy",205,0.0392156862745098,0.19607843137254902,0.17647058823529413,0.49019607843137253
1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,Business and Communication,206,0.2708333333333333,0.20833333333333334,0.1875,0.22916666666666666
0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,Social Sciences,207,0.20833333333333334,0.2916666666666667,0.14583333333333334,0.25
1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,Social Sciences,208,0.30434782608695654,0.08695652173913043,0.15217391304347827,0.3695652173913043
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,Creative Arts,209,0.12962962962962962,0.25925925925925924,0.16666666666666666,0.35185185185185186
1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,Business and Communication,210,0.21428571428571427,0.21428571428571427,0.16666666666666666,0.40476190476190477
0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,"Math, Sciences, and Engineering",211,0.11363636363636363,0.22727272727272727,0.20454545454545456,0.36363636363636365
1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,Business and Communication,212,0.25,0.19444444444444445,0.1388888888888889,0.3611111111111111
1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,Social Sciences,213,0.23076923076923078,0.02564102564102564,0.20512820512820512,0.5128205128205128
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,Creative Arts,214,0.36,,0.04,0.4
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,Business and Communication,215,0.36363636363636365,0.30303030303030304,0.15151515151515152,0.06060606060606061
1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,"Math, Sciences, and Engineering",216,0.21311475409836064,0.16393442622950818,0.22950819672131148,0.32786885245901637
0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,Social Sciences,217,0.24,0.16,0.36,0.08
1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,Business and Communication,218,0.37209302325581395,0.3023255813953488,0.09302325581395349,0.23255813953488372
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,Business and Communication,219,0.23255813953488372,0.11627906976744186,0.20930232558139536,0.4186046511627907
0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,"Public Service, Law, and Policy",220,0.12,0.4,0.28,0.16
0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,Business and Communication,221,0.1836734693877551,0.08163265306122448,0.22448979591836735,0.40816326530612246
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Business and Communication,222,0.5454545454545454,0.18181818181818182,0.13636363636363635,0.13636363636363635
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Social Sciences,223,0.2222222222222222,0.7222222222222222,0.05555555555555555,
0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,Business and Communication,224,0.13636363636363635,0.045454545454545456,0.4090909090909091,0.4090909090909091
0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,Business and Communication,225,0.19230769230769232,0.09615384615384616,0.15384615384615385,0.4807692307692308
1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,"Math, Sciences, and Engineering",226,0.3170731707317073,0.24390243902439024,0.1951219512195122,0.24390243902439024
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,Social Sciences,227,0.1836734693877551,0.2653061224489796,0.20408163265306123,0.3469387755102041
0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,"Public Service, Law, and Policy",228,0.22727272727272727,0.11363636363636363,0.3181818181818182,0.25
0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,Social Sciences,229,0.1388888888888889,0.2777777777777778,0.2222222222222222,0.25
0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,"Public Service, Law, and Policy",230,0.1276595744680851,,0.2553191489361702,0.5957446808510638
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,Social Sciences,231,0.03125,0.03125,0.25,0.5625
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,Social Sciences,232,0.19047619047619047,0.42857142857142855,0.2857142857142857,0.09523809523809523
0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,"Public Service, Law, and Policy",233,0.10256410256410256,0.02564102564102564,0.3076923076923077,0.4358974358974359
1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,"Public Service, Law, and Policy",234,0.2391304347826087,0.21739130434782608,0.17391304347826086,0.3695652173913043
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,Creative Arts,235,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.375
0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",236,0.2571428571428571,0.37142857142857144,0.11428571428571428,0.2571428571428571
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,Business and Communication,237,0.39285714285714285,,0.10714285714285714,0.4642857142857143
1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,Creative Arts,238,0.3611111111111111,0.25,0.08333333333333333,0.2777777777777778
1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,"Public Service, Law, and Policy",239,0.2641509433962264,0.16981132075471697,0.1320754716981132,0.33962264150943394
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Business and Communication,240,0.2222222222222222,,,0.2222222222222222
0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",241,0.19230769230769232,0.25,0.19230769230769232,0.36538461538461536
1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,Business and Communication,242,0.2909090909090909,0.23636363636363636,0.10909090909090909,0.34545454545454546
1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,"Math, Sciences, and Engineering",243,0.23076923076923078,0.02564102564102564,0.15384615384615385,0.46153846153846156
1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Social Sciences,244,0.42857142857142855,0.17857142857142858,0.21428571428571427,0.03571428571428571
0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,"Math, Sciences, and Engineering",245,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.47368421052631576
1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,"Public Service, Law, and Policy",246,0.26785714285714285,0.08928571428571429,0.17857142857142858,0.375
1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,Social Sciences,247,0.32653061224489793,0.2857142857142857,0.10204081632653061,0.20408163265306123
1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",248,0.34285714285714286,,0.08571428571428572,0.5428571428571428
1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,"Math, Sciences, and Engineering",249,0.2727272727272727,,0.15151515151515152,0.5454545454545454
0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,"Public Service, Law, and Policy",250,0.1836734693877551,0.10204081632653061,0.2857142857142857,0.40816326530612246
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,Business and Communication,251,0.208955223880597,0.14925373134328357,0.19402985074626866,0.3880597014925373
1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,"Public Service, Law, and Policy",252,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.2777777777777778
0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,"Public Service, Law, and Policy",253,0.09523809523809523,0.21428571428571427,0.16666666666666666,0.40476190476190477
0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,"Math, Sciences, and Engineering",254,0.13636363636363635,0.11363636363636363,0.18181818181818182,0.45454545454545453
1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,"Math, Sciences, and Engineering",255,0.21568627450980393,0.0784313725490196,0.09803921568627451,0.5098039215686274
1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,"Math, Sciences, and Engineering",256,0.21428571428571427,0.18571428571428572,0.18571428571428572,0.4
1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",257,0.25862068965517243,0.06896551724137931,0.1206896551724138,0.46551724137931033
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,Business and Communication,258,0.2,0.16666666666666666,0.23333333333333334,0.36666666666666664
0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,"Math, Sciences, and Engineering",259,0.044444444444444446,0.2222222222222222,0.15555555555555556,0.5555555555555556
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Public Service, Law, and Policy",260,0.09090909090909091,0.4090909090909091,0.13636363636363635,0.36363636363636365
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,Social Sciences,261,0.2676056338028169,0.19718309859154928,0.16901408450704225,0.29577464788732394
1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",262,0.3142857142857143,,0.17142857142857143,0.37142857142857144
0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,Creative Arts,263,0.16279069767441862,0.23255813953488372,0.23255813953488372,0.2558139534883721
1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,Business and Communication,264,0.40625,,0.09375,0.375
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,Business and Communication,265,0.22580645161290322,0.16129032258064516,0.2903225806451613,0.2903225806451613
0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,Social Sciences,266,0.0847457627118644,0.23728813559322035,0.1694915254237288,0.4406779661016949
1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,Business and Communication,267,0.21666666666666667,0.15,0.1,0.4666666666666667
1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,"Math, Sciences, and Engineering",268,0.3018867924528302,0.09433962264150944,0.18867924528301888,0.33962264150943394
0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,Social Sciences,269,0.30303030303030304,0.3939393939393939,0.09090909090909091,0.09090909090909091
0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Social Sciences,270,0.1590909090909091,0.20454545454545456,0.20454545454545456,0.4318181818181818
0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,"Public Service, Law, and Policy",271,0.17073170731707318,0.0975609756097561,0.2926829268292683,0.43902439024390244
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Social Sciences,272,0.25,0.45,0.2,0.1
0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",273,0.15384615384615385,0.10256410256410256,0.2564102564102564,0.46153846153846156
1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,Business and Communication,274,0.5,,0.041666666666666664,0.4166666666666667
1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,Social Sciences,275,0.24615384615384617,0.2153846153846154,0.15384615384615385,0.38461538461538464
1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,"Public Service, Law, and Policy",276,0.3111111111111111,0.1111111111111111,0.24444444444444444,0.24444444444444444
0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,"Public Service, Law, and Policy",277,0.15217391304347827,0.08695652173913043,0.2391304347826087,0.41304347826086957
1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,Social Sciences,278,0.2542372881355932,0.22033898305084745,0.13559322033898305,0.3220338983050847
0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,Social Sciences,279,0.125,0.17857142857142858,0.23214285714285715,0.4642857142857143
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,Social Sciences,280,0.25,0.18055555555555555,0.09722222222222222,0.4027777777777778
0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,Social Sciences,281,0.16666666666666666,0.21428571428571427,0.07142857142857142,0.42857142857142855
1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,"Math, Sciences, and Engineering",282,0.3181818181818182,,0.09090909090909091,0.4772727272727273
1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,Business and Communication,283,0.2765957446808511,,0.1702127659574468,0.5531914893617021
0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,"Math, Sciences, and Engineering",284,0.20833333333333334,,0.2916666666666667,0.4583333333333333
0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,"Public Service, Law, and Policy",285,0.24242424242424243,0.12121212121212122,0.2727272727272727,0.24242424242424243
1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,"Public Service, Law, and Policy",286,0.2564102564102564,0.02564102564102564,0.23076923076923078,0.48717948717948717
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,Social Sciences,287,0.15555555555555556,0.3111111111111111,0.15555555555555556,0.26666666666666666
0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,Social Sciences,288,0.1875,0.10416666666666667,0.3125,0.3958333333333333
1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"Math, Sciences, and Engineering",289,0.3023255813953488,0.20930232558139536,0.20930232558139536,0.27906976744186046
1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,Business and Communication,290,0.1935483870967742,0.14516129032258066,0.16129032258064516,0.43548387096774194
1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Social Sciences,291,0.21875,0.21875,0.125,0.421875
1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,"Math, Sciences, and Engineering",292,0.24074074074074073,0.25925925925925924,0.18518518518518517,0.3148148148148148
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,Creative Arts,293,0.21052631578947367,,0.05263157894736842,0.47368421052631576
1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,"Public Service, Law, and Policy",294,0.32608695652173914,0.2826086956521739,0.08695652173913043,0.2826086956521739
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,"Math, Sciences, and Engineering",295,0.14634146341463414,0.12195121951219512,0.21951219512195122,0.4146341463414634
1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,Business and Communication,296,0.27941176470588236,0.20588235294117646,0.22058823529411764,0.29411764705882354
0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,"Public Service, Law, and Policy",297,0.10638297872340426,0.2127659574468085,0.2127659574468085,0.3617021276595745
1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,"Public Service, Law, and Policy",298,0.40625,0.03125,0.25,0.3125
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,Business and Communication,299,0.3055555555555556,,0.16666666666666666,0.5
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,"Public Service, Law, and Policy",300,0.25,,0.2222222222222222,0.5
1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,"Math, Sciences, and Engineering",301,0.24,0.18,0.14,0.36
0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,"Public Service, Law, and Policy",302,0.08571428571428572,,0.17142857142857143,0.7428571428571429
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,Social Sciences,303,0.12244897959183673,0.2857142857142857,0.22448979591836735,0.3673469387755102
0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,"Math, Sciences, and Engineering",304,0.17307692307692307,0.2692307692307692,0.2692307692307692,0.21153846153846154
0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,"Math, Sciences, and Engineering",305,0.14754098360655737,0.08196721311475409,0.22950819672131148,0.45901639344262296
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,"Public Service, Law, and Policy",306,0.25,,0.22727272727272727,0.4318181818181818
0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,Social Sciences,307,0.2647058823529412,0.4117647058823529,0.29411764705882354,0.029411764705882353
0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,"Public Service, Law, and Policy",308,0.21621621621621623,0.10810810810810811,0.2702702702702703,0.2972972972972973
0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Social Sciences,309,0.14492753623188406,0.2028985507246377,0.2028985507246377,0.37681159420289856
0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",310,0.19047619047619047,0.11904761904761904,0.2857142857142857,0.2857142857142857
0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,Business and Communication,311,0.2,0.35,0.225,0.225
1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,"Math, Sciences, and Engineering",312,0.2564102564102564,0.02564102564102564,0.1794871794871795,0.5128205128205128
1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,"Public Service, Law, and Policy",313,0.288135593220339,0.23728813559322035,0.1694915254237288,0.3050847457627119
1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,Social Sciences,314,0.2903225806451613,0.2903225806451613,0.1935483870967742,0.06451612903225806
0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,"Public Service, Law, and Policy",315,0.23076923076923078,0.038461538461538464,0.23076923076923078,0.34615384615384615
1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,Social Sciences,316,0.22413793103448276,0.22413793103448276,0.15517241379310345,0.3275862068965517
0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,"Math, Sciences, and Engineering",317,0.16363636363636364,0.2545454545454545,0.2,0.3090909090909091
0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,"Public Service, Law, and Policy",318,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.029411764705882353
1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,"Math, Sciences, and Engineering",319,0.25,0.25,0.19642857142857142,0.21428571428571427
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,"Math, Sciences, and Engineering",320,0.22857142857142856,0.37142857142857144,0.17142857142857143,0.22857142857142856
0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,Business and Communication,321,0.23076923076923078,,0.34615384615384615,0.4230769230769231
0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,Social Sciences,322,0.20408163265306123,0.2857142857142857,0.22448979591836735,0.20408163265306123
0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,Business and Communication,323,0.23684210526315788,0.10526315789473684,0.21052631578947367,0.3157894736842105
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,Social Sciences,324,0.2972972972972973,0.2702702702702703,0.2972972972972973,0.10810810810810811
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Social Sciences,325,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,Business and Communication,326,0.34146341463414637,0.0975609756097561,0.1951219512195122,0.2682926829268293
1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,Business and Communication,327,0.40625,0.40625,0.09375,0.0625
1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,Business and Communication,328,0.2564102564102564,,0.10256410256410256,0.6410256410256411
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,"Math, Sciences, and Engineering",329,0.28,0.2,0.2,0.32
1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,"Public Service, Law, and Policy",330,0.30434782608695654,0.10869565217391304,0.2826086956521739,0.2826086956521739
0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,"Math, Sciences, and Engineering",331,0.1509433962264151,0.09433962264150944,0.18867924528301888,0.49056603773584906
0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,"Public Service, Law, and Policy",332,0.15254237288135594,0.22033898305084745,0.2033898305084746,0.3389830508474576
1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,"Public Service, Law, and Policy",333,0.2653061224489796,0.02040816326530612,0.2857142857142857,0.40816326530612246
1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,"Public Service, Law, and Policy",334,0.3157894736842105,0.13157894736842105,0.21052631578947367,0.23684210526315788
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,Business and Communication,335,0.20588235294117646,0.4117647058823529,0.29411764705882354,0.058823529411764705
1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,Social Sciences,336,0.28125,0.203125,0.109375,0.328125
1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,"Math, Sciences, and Engineering",337,0.34782608695652173,0.2826086956521739,0.08695652173913043,0.2608695652173913
0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,"Public Service, Law, and Policy",338,0.14285714285714285,0.23214285714285715,0.21428571428571427,0.3392857142857143
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"Math, Sciences, and Engineering",339,0.2916666666666667,,0.16666666666666666,0.375
1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,Creative Arts,340,0.36363636363636365,0.030303030303030304,0.18181818181818182,0.3939393939393939
1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,Social Sciences,341,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.28205128205128205
0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,Business and Communication,342,0.1875,0.15625,0.28125,0.25
0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,"Math, Sciences, and Engineering",343,0.09375,0.03125,0.25,0.59375
1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,"Public Service, Law, and Policy",344,0.22807017543859648,0.24561403508771928,0.12280701754385964,0.3157894736842105
0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,Business and Communication,345,0.23684210526315788,0.23684210526315788,0.13157894736842105,0.2631578947368421
1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,"Math, Sciences, and Engineering",346,0.27941176470588236,0.20588235294117646,0.19117647058823528,0.3088235294117647
1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,"Public Service, Law, and Policy",347,0.24489795918367346,0.20408163265306123,0.24489795918367346,0.22448979591836735
0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,Social Sciences,348,0.1016949152542373,0.23728813559322035,0.2542372881355932,0.3220338983050847
0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"Public Service, Law, and Policy",349,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.043478260869565216
