q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,math_sciences_and_engineering_proba,creative_arts_proba,social_sciences_proba,public_service_law_and_policy_proba
0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,Social Sciences,160,0.20952380952380953,0.4095238095238095,0.047619047619047616,0.10476190476190476,0.22857142857142856
0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",161,0.19736842105263158,0.4473684210526316,0.02631578947368421,0.19736842105263158,0.13157894736842105
0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",162,0.24489795918367346,0.3673469387755102,0.08163265306122448,0.10204081632653061,0.20408163265306123
0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,Social Sciences,163,0.21739130434782608,0.358695652173913,0.07608695652173914,0.18478260869565216,0.16304347826086957
1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,"Math, Sciences, and Engineering",164,0.24719101123595505,0.3146067415730337,0.07865168539325842,0.1797752808988764,0.1797752808988764
1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,Social Sciences,165,0.20535714285714285,0.38392857142857145,0.07142857142857142,0.125,0.21428571428571427
1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",166,0.25333333333333335,0.3333333333333333,0.09333333333333334,0.13333333333333333,0.18666666666666668
0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,"Math, Sciences, and Engineering",167,0.24528301886792453,0.33962264150943394,0.1509433962264151,0.11320754716981132,0.1509433962264151
1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,Business and Communication,168,0.1375,0.5125,0.025,0.1,0.225
0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,Business and Communication,169,0.21782178217821782,0.36633663366336633,0.0594059405940594,0.15841584158415842,0.19801980198019803
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",170,0.16666666666666666,0.5925925925925926,,0.07407407407407407,0.16666666666666666
0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,"Math, Sciences, and Engineering",171,0.18292682926829268,0.4024390243902439,0.06097560975609756,0.18292682926829268,0.17073170731707318
1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,"Math, Sciences, and Engineering",172,0.20930232558139536,0.37209302325581395,0.08139534883720931,0.13953488372093023,0.19767441860465115
1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,Social Sciences,173,0.18085106382978725,0.35106382978723405,0.06382978723404255,0.2127659574468085,0.19148936170212766
0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,"Math, Sciences, and Engineering",174,0.16363636363636364,0.2909090909090909,0.12727272727272726,0.16363636363636364,0.2545454545454545
1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,Business and Communication,175,0.12658227848101267,0.4430379746835443,0.10126582278481013,0.08860759493670886,0.24050632911392406
0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,Social Sciences,176,0.16901408450704225,0.4647887323943662,0.056338028169014086,0.08450704225352113,0.22535211267605634
0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,Creative Arts,177,0.24691358024691357,0.25925925925925924,0.1111111111111111,0.20987654320987653,0.1728395061728395
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,Creative Arts,178,0.3050847457627119,0.1016949152542373,0.11864406779661017,0.288135593220339,0.1864406779661017
1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,Social Sciences,179,0.1643835616438356,0.4246575342465753,0.0410958904109589,0.1917808219178082,0.1780821917808219
1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,Business and Communication,180,0.16161616161616163,0.43434343434343436,0.08080808080808081,0.09090909090909091,0.23232323232323232
1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,Social Sciences,181,0.19480519480519481,0.3116883116883117,0.09090909090909091,0.16883116883116883,0.23376623376623376
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,"Math, Sciences, and Engineering",182,0.19753086419753085,0.345679012345679,0.12345679012345678,0.14814814814814814,0.18518518518518517
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,"Public Service, Law, and Policy",183,0.3010752688172043,0.13978494623655913,0.07526881720430108,0.25806451612903225,0.22580645161290322
1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,"Math, Sciences, and Engineering",184,0.23076923076923078,0.4230769230769231,0.10256410256410256,0.0641025641025641,0.1794871794871795
0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,"Math, Sciences, and Engineering",185,0.09722222222222222,0.5277777777777778,0.041666666666666664,0.18055555555555555,0.1527777777777778
1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,"Math, Sciences, and Engineering",186,0.22666666666666666,0.3466666666666667,0.013333333333333334,0.2,0.21333333333333335
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,"Math, Sciences, and Engineering",187,0.26373626373626374,0.32967032967032966,0.04395604395604396,0.1978021978021978,0.16483516483516483
0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,"Math, Sciences, and Engineering",188,0.25274725274725274,0.31868131868131866,0.04395604395604396,0.18681318681318682,0.1978021978021978
0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",189,0.2222222222222222,0.32098765432098764,0.06172839506172839,0.19753086419753085,0.19753086419753085
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,Social Sciences,190,0.14814814814814814,0.3333333333333333,0.07407407407407407,0.2222222222222222,0.2222222222222222
0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,"Public Service, Law, and Policy",191,0.22950819672131148,0.45901639344262296,0.06557377049180328,0.04918032786885246,0.19672131147540983
0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"Math, Sciences, and Engineering",192,0.2127659574468085,0.3617021276595745,0.06382978723404255,0.23404255319148937,0.1276595744680851
0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,Business and Communication,193,0.14705882352941177,0.6176470588235294,0.014705882352941176,0.058823529411764705,0.16176470588235295
0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,Social Sciences,194,0.2441860465116279,0.313953488372093,0.046511627906976744,0.18604651162790697,0.20930232558139536
1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,"Public Service, Law, and Policy",195,0.2923076923076923,0.27692307692307694,0.1076923076923077,0.15384615384615385,0.16923076923076924
0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,Business and Communication,196,0.11956521739130435,0.43478260869565216,0.07608695652173914,0.18478260869565216,0.18478260869565216
0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,"Math, Sciences, and Engineering",197,0.2537313432835821,0.2835820895522388,0.1044776119402985,0.19402985074626866,0.16417910447761194
1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,"Math, Sciences, and Engineering",198,0.23376623376623376,0.42857142857142855,0.05194805194805195,0.03896103896103896,0.24675324675324675
1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,Business and Communication,199,0.2413793103448276,0.3563218390804598,0.034482758620689655,0.19540229885057472,0.1724137931034483
1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,"Math, Sciences, and Engineering",200,0.234375,0.28125,0.09375,0.171875,0.21875
1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,Social Sciences,201,0.2698412698412698,0.31746031746031744,0.09523809523809523,0.15873015873015872,0.15873015873015872
1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,Business and Communication,202,0.2247191011235955,0.39325842696629215,0.06741573033707865,0.15730337078651685,0.15730337078651685
0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,Business and Communication,203,0.10606060606060606,0.5,0.12121212121212122,0.045454545454545456,0.22727272727272727
0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,"Math, Sciences, and Engineering",204,0.13953488372093023,0.37209302325581395,0.09302325581395349,0.23255813953488372,0.16279069767441862
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,Business and Communication,205,0.13157894736842105,0.4473684210526316,0.07894736842105263,0.11842105263157894,0.2236842105263158
1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,Business and Communication,206,0.2153846153846154,0.26153846153846155,0.07692307692307693,0.24615384615384617,0.2
1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,"Public Service, Law, and Policy",207,0.3,0.3375,0.025,0.125,0.2125
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,Social Sciences,208,0.18571428571428572,0.38571428571428573,0.02857142857142857,0.2,0.2
0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",209,0.2073170731707317,0.4024390243902439,0.07317073170731707,0.14634146341463414,0.17073170731707318
0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,"Math, Sciences, and Engineering",210,0.16,0.32,0.08,0.18666666666666668,0.25333333333333335
0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,Creative Arts,211,0.1,0.34,0.14,0.14,0.28
0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,Business and Communication,212,0.1827956989247312,0.44086021505376344,0.06451612903225806,0.13978494623655913,0.17204301075268819
1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",213,0.2833333333333333,0.4,0.03333333333333333,0.13333333333333333,0.15
1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,Creative Arts,214,0.12941176470588237,0.4,0.09411764705882353,0.2,0.17647058823529413
0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,Creative Arts,215,0.11688311688311688,0.42857142857142855,0.09090909090909091,0.11688311688311688,0.24675324675324675
0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,"Public Service, Law, and Policy",216,0.23376623376623376,0.36363636363636365,0.07792207792207792,0.15584415584415584,0.16883116883116883
0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,"Math, Sciences, and Engineering",217,0.1509433962264151,0.37735849056603776,0.07547169811320754,0.1509433962264151,0.24528301886792453
0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,Business and Communication,218,0.2676056338028169,0.29577464788732394,0.056338028169014086,0.2112676056338028,0.16901408450704225
0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,Creative Arts,219,0.17582417582417584,0.4725274725274725,0.03296703296703297,0.054945054945054944,0.26373626373626374
0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",220,0.10909090909090909,0.6363636363636364,0.05454545454545454,0.03636363636363636,0.16363636363636364
0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",221,0.203125,0.5,0.0625,0.015625,0.21875
1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,"Public Service, Law, and Policy",222,0.20408163265306123,0.5204081632653061,0.030612244897959183,0.05102040816326531,0.19387755102040816
0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,"Public Service, Law, and Policy",223,0.19148936170212766,0.5531914893617021,0.0425531914893617,0.0851063829787234,0.1276595744680851
0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,"Math, Sciences, and Engineering",224,0.19753086419753085,0.4074074074074074,0.09876543209876543,0.12345679012345678,0.1728395061728395
1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Social Sciences,225,0.15873015873015872,0.4603174603174603,0.09523809523809523,0.06349206349206349,0.2222222222222222
0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,"Math, Sciences, and Engineering",226,0.17142857142857143,0.35714285714285715,0.04285714285714286,0.2,0.22857142857142856
0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,"Math, Sciences, and Engineering",227,0.14925373134328357,0.47761194029850745,0.04477611940298507,0.16417910447761194,0.16417910447761194
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,"Math, Sciences, and Engineering",228,0.3275862068965517,0.22413793103448276,0.1206896551724138,0.13793103448275862,0.1896551724137931
1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,Business and Communication,229,0.2857142857142857,0.21428571428571427,0.11904761904761904,0.2619047619047619,0.11904761904761904
0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,"Public Service, Law, and Policy",230,0.22857142857142856,0.5,0.07142857142857142,0.05714285714285714,0.14285714285714285
0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,Social Sciences,231,0.1590909090909091,0.38636363636363635,0.045454545454545456,0.20454545454545456,0.20454545454545456
0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",232,0.20212765957446807,0.44680851063829785,0.02127659574468085,0.14893617021276595,0.18085106382978725
0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",233,0.19607843137254902,0.47058823529411764,0.0196078431372549,0.11764705882352941,0.19607843137254902
1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,Business and Communication,234,0.26865671641791045,0.26865671641791045,0.029850746268656716,0.26865671641791045,0.16417910447761194
0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",235,0.2711864406779661,0.4067796610169492,0.03389830508474576,0.15254237288135594,0.13559322033898305
0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,"Math, Sciences, and Engineering",236,0.18461538461538463,0.4153846153846154,0.07692307692307693,0.1076923076923077,0.2153846153846154
0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,Business and Communication,237,0.35294117647058826,0.29411764705882354,0.08823529411764706,,0.2647058823529412
1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,Business and Communication,238,0.3055555555555556,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.25
1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,Business and Communication,239,0.25,0.3333333333333333,0.018518518518518517,0.2222222222222222,0.17592592592592593
1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,Social Sciences,240,0.2,0.3,0.08888888888888889,0.24444444444444444,0.16666666666666666
1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,"Public Service, Law, and Policy",241,0.17333333333333334,0.4533333333333333,0.04,0.09333333333333334,0.24
1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",242,0.25,0.4166666666666667,0.037037037037037035,0.12962962962962962,0.16666666666666666
0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,Social Sciences,243,0.25609756097560976,0.3170731707317073,0.036585365853658534,0.24390243902439024,0.14634146341463414
1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,"Public Service, Law, and Policy",244,0.14285714285714285,0.44642857142857145,0.16071428571428573,0.05357142857142857,0.19642857142857142
0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Social Sciences,245,0.18181818181818182,0.38636363636363635,0.045454545454545456,0.29545454545454547,0.09090909090909091
1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,Creative Arts,246,0.20512820512820512,0.20512820512820512,0.11538461538461539,0.2948717948717949,0.1794871794871795
0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,Creative Arts,247,0.3076923076923077,0.3076923076923077,0.09230769230769231,0.09230769230769231,0.2
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,"Math, Sciences, and Engineering",248,0.1694915254237288,0.3389830508474576,0.13559322033898305,0.11864406779661017,0.23728813559322035
1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,Business and Communication,249,0.24719101123595505,0.30337078651685395,0.07865168539325842,0.23595505617977527,0.1348314606741573
0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,Social Sciences,250,0.2375,0.3375,0.05,0.1625,0.2125
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",251,0.38235294117647056,0.19117647058823528,0.07352941176470588,0.16176470588235295,0.19117647058823528
1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",252,0.2073170731707317,0.4146341463414634,0.036585365853658534,0.15853658536585366,0.18292682926829268
0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,"Math, Sciences, and Engineering",253,0.12222222222222222,0.4777777777777778,0.08888888888888889,0.14444444444444443,0.16666666666666666
0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,"Math, Sciences, and Engineering",254,0.23529411764705882,0.3176470588235294,0.08235294117647059,0.21176470588235294,0.15294117647058825
1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,"Public Service, Law, and Policy",255,0.18181818181818182,0.36363636363636365,0.1038961038961039,0.14285714285714285,0.2077922077922078
1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,"Math, Sciences, and Engineering",256,0.15555555555555556,0.37777777777777777,0.1,0.17777777777777778,0.18888888888888888
1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,Creative Arts,257,0.2535211267605634,0.2676056338028169,0.056338028169014086,0.15492957746478872,0.2676056338028169
1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,Business and Communication,258,0.27419354838709675,0.3225806451612903,0.0967741935483871,0.12903225806451613,0.1774193548387097
1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,Business and Communication,259,0.19444444444444445,0.2777777777777778,0.1111111111111111,0.1527777777777778,0.2638888888888889
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,"Public Service, Law, and Policy",260,0.34782608695652173,0.2608695652173913,0.15217391304347827,0.08695652173913043,0.15217391304347827
0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,Creative Arts,261,0.16129032258064516,0.44086021505376344,0.053763440860215055,0.17204301075268819,0.17204301075268819
1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,"Public Service, Law, and Policy",262,0.15789473684210525,0.35526315789473684,0.11842105263157894,0.2236842105263158,0.14473684210526316
0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,"Public Service, Law, and Policy",263,0.27586206896551724,0.20689655172413793,0.1206896551724138,0.29310344827586204,0.10344827586206896
1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,Creative Arts,264,0.3076923076923077,0.24358974358974358,0.08974358974358974,0.2692307692307692,0.08974358974358974
1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,"Math, Sciences, and Engineering",265,0.17647058823529413,0.36764705882352944,0.029411764705882353,0.23529411764705882,0.19117647058823528
0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,"Math, Sciences, and Engineering",266,0.136986301369863,0.5616438356164384,0.0410958904109589,0.0547945205479452,0.2054794520547945
1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,"Math, Sciences, and Engineering",267,0.22784810126582278,0.35443037974683544,0.06329113924050633,0.16455696202531644,0.189873417721519
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,"Math, Sciences, and Engineering",268,0.1323529411764706,0.3088235294117647,0.10294117647058823,0.20588235294117646,0.25
1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,"Public Service, Law, and Policy",269,0.22727272727272727,0.18181818181818182,0.10606060606060606,0.2878787878787879,0.19696969696969696
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,Social Sciences,270,0.2087912087912088,0.38461538461538464,0.0989010989010989,0.18681318681318682,0.12087912087912088
1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,"Public Service, Law, and Policy",271,0.2112676056338028,0.36619718309859156,0.04225352112676056,0.11267605633802817,0.2676056338028169
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",272,0.16363636363636364,0.36363636363636365,0.07272727272727272,0.2727272727272727,0.12727272727272726
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",273,0.14634146341463414,0.524390243902439,0.04878048780487805,0.04878048780487805,0.23170731707317074
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,"Math, Sciences, and Engineering",274,0.30303030303030304,0.18181818181818182,0.06060606060606061,0.2878787878787879,0.16666666666666666
1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,"Public Service, Law, and Policy",275,0.2602739726027397,0.3561643835616438,0.0821917808219178,0.1095890410958904,0.1917808219178082
0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,Social Sciences,276,0.27419354838709675,0.3064516129032258,0.03225806451612903,0.22580645161290322,0.16129032258064516
0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,"Math, Sciences, and Engineering",277,0.15730337078651685,0.38202247191011235,0.0898876404494382,0.1797752808988764,0.19101123595505617
0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,Social Sciences,278,0.23529411764705882,0.4235294117647059,0.011764705882352941,0.08235294117647059,0.24705882352941178
0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,Creative Arts,279,0.2,0.35,0.11666666666666667,0.18333333333333332,0.15
1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,"Math, Sciences, and Engineering",280,0.19318181818181818,0.4090909090909091,0.045454545454545456,0.1590909090909091,0.19318181818181818
0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,Business and Communication,281,0.2682926829268293,0.36585365853658536,0.036585365853658534,0.14634146341463414,0.18292682926829268
0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,"Math, Sciences, and Engineering",282,0.2962962962962963,0.3148148148148148,0.1111111111111111,0.16666666666666666,0.1111111111111111
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,"Public Service, Law, and Policy",283,0.23404255319148937,0.2127659574468085,0.10638297872340426,0.2553191489361702,0.19148936170212766
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,Creative Arts,284,0.24528301886792453,0.22641509433962265,0.1509433962264151,0.18867924528301888,0.18867924528301888
0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,Social Sciences,285,0.22115384615384615,0.40384615384615385,0.019230769230769232,0.20192307692307693,0.15384615384615385
1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,"Math, Sciences, and Engineering",286,0.21348314606741572,0.4157303370786517,0.02247191011235955,0.16853932584269662,0.1797752808988764
0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,Social Sciences,287,0.25757575757575757,0.21212121212121213,0.12121212121212122,0.21212121212121213,0.19696969696969696
1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,"Public Service, Law, and Policy",288,0.23376623376623376,0.33766233766233766,0.012987012987012988,0.23376623376623376,0.18181818181818182
0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,"Math, Sciences, and Engineering",289,0.15942028985507245,0.391304347826087,0.08695652173913043,0.13043478260869565,0.2318840579710145
1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,Business and Communication,290,0.2716049382716049,0.30864197530864196,0.06172839506172839,0.20987654320987653,0.14814814814814814
